	ID_jogador	Apelido	ClubeID	PosicaoID	Ano	abrev_clube	nome_clube	posicao
4000	100795	Marcos Moser	294	2	2017	CFC	Coritiba	LAT
4002	37705	Juan	287	2	2014	VIT	Vitória	LAT
4004	38069	Richarlyson	287	2	2014	VIT	Vitória	LAT
4006	86860	Guilherme	287	2	2014	VIT	Vitória	LAT
4008	79553	Mansur	287	2	2014	VIT	Vitória	LAT
4010	77599	Romário	287	2	2014	VIT	Vitória	LAT
4012	72334	Ayrton	287	2	2014	VIT	Vitória	LAT
4014	84890	Euller 	287	2	2014	VIT	Vitória	LAT
4016	68808	Nino Paraíba	287	2	2014	VIT	Vitória	LAT
4018	71575	Danilo Tarracha	287	2	2014	VIT	Vitória	LAT
4020	68725	Diego Renan	287	2	2016	VIT	Vitória	LAT
4022	80374	Norberto 	287	2	2016	VIT	Vitória	LAT
4024	80431	Maicon Silva	287	2	2016	VIT	Vitória	LAT
4026	84890	Euller 	287	2	2016	VIT	Vitória	LAT
4028	85882	Diogo Mateus	287	2	2016	VIT	Vitória	LAT
4030	51905	Leandro Salino	287	2	2017	VIT	Vitória	LAT
4032	60969	Patric	287	2	2017	VIT	Vitória	LAT
4034	63119	Juninho	287	2	2017	VIT	Vitória	LAT
4036	80374	Norberto 	287	2	2017	VIT	Vitória	LAT
4038	81219	Thallyson	287	2	2017	VIT	Vitória	LAT
4040	84890	Euller 	287	2	2017	VIT	Vitória	LAT
4042	87437	Caíque Sá	287	2	2017	VIT	Vitória	LAT
4044	89976	Geferson	287	2	2017	VIT	Vitória	LAT
4046	98221	Cedric	287	2	2017	VIT	Vitória	LAT
4048	79594	Ednei	315	2	2014	CHA	Chapecoense	LAT
4050	82525	Rodrigo Biro	315	2	2014	CHA	Chapecoense	LAT
4052	79030	Fabinho Gaúcho	315	2	2014	CHA	Chapecoense	LAT
4054	79887	Fabiano	315	2	2014	CHA	Chapecoense	LAT
4056	80164	Jussandro	315	2	2014	CHA	Chapecoense	LAT
4058	62976	Everton Silva	315	2	2014	CHA	Chapecoense	LAT
4060	68702	Bruno Collaço	315	2	2014	CHA	Chapecoense	LAT
4062	51042	Apodi	315	2	2015	CHA	Chapecoense	LAT
4064	69782	Dener Assunção	315	2	2015	CHA	Chapecoense	LAT
4066	83760	Caramelo	315	2	2015	CHA	Chapecoense	LAT
4068	90777	Michel	315	2	2015	CHA	Chapecoense	LAT
4070	90939	Wesley	315	2	2015	CHA	Chapecoense	LAT
4072	90291	Pedro	315	2	2015	CHA	Chapecoense	LAT
4074	71885	Tiago Costa	315	2	2015	CHA	Chapecoense	LAT
4076	83760	Caramelo	315	2	2016	CHA	Chapecoense	LAT
4078	87482	Gimenez	315	2	2016	CHA	Chapecoense	LAT
4080	74074	Claudio Winck	315	2	2016	CHA	Chapecoense	LAT
4082	69782	Dener Assunção	315	2	2016	CHA	Chapecoense	LAT
4084	63110	Alan Ruschel	315	2	2016	CHA	Chapecoense	LAT
4086	90777	Caixinha	315	2	2016	CHA	Chapecoense	LAT
4088	51042	Apodi	315	2	2017	CHA	Chapecoense	LAT
4090	63110	Alan Ruschel	315	2	2017	CHA	Chapecoense	LAT
4092	68725	Diego Renan	315	2	2017	CHA	Chapecoense	LAT
4094	71116	Roberto	315	2	2017	CHA	Chapecoense	LAT
4096	78850	Reinaldo	315	2	2017	CHA	Chapecoense	LAT
4098	87859	Zeballos	315	2	2017	CHA	Chapecoense	LAT
4100	89273	João Pedro 	315	2	2017	CHA	Chapecoense	LAT
4102	97537	Busanello	315	2	2017	CHA	Chapecoense	LAT
4104	98420	Bruno	315	2	2017	CHA	Chapecoense	LAT
4106	98422	Mateus Fauth	315	2	2017	CHA	Chapecoense	LAT
4108	84382	Danilo	292	2	2014	SPO	Sport	LAT
4109	84382	Danilo	292	2	2014	SPT	Sport	LAT
4110	68904	Vítor	292	2	2014	SPO	Sport	LAT
4111	68904	Vítor	292	2	2014	SPT	Sport	LAT
4112	60969	Patric	292	2	2014	SPO	Sport	LAT
4113	60969	Patric	292	2	2014	SPT	Sport	LAT
4114	82635	Igor	292	2	2014	SPO	Sport	LAT
4115	82635	Igor	292	2	2014	SPT	Sport	LAT
4116	78445	Renê	292	2	2014	SPO	Sport	LAT
4117	78445	Renê	292	2	2014	SPT	Sport	LAT
4118	62070	Marcelo Cordeiro	292	2	2014	SPO	Sport	LAT
4119	62070	Marcelo Cordeiro	292	2	2014	SPT	Sport	LAT
4120	78445	Renê	292	2	2015	SPO	Sport	LAT
4121	78445	Renê	292	2	2015	SPT	Sport	LAT
4122	68904	Vítor	292	2	2015	SPO	Sport	LAT
4123	68904	Vítor	292	2	2015	SPT	Sport	LAT
4124	84861	Alex Silva	292	2	2015	SPO	Sport	LAT
4125	84861	Alex Silva	292	2	2015	SPT	Sport	LAT
4126	91001	Evandro	292	2	2015	SPO	Sport	LAT
4127	91001	Evandro	292	2	2015	SPT	Sport	LAT
4128	73384	Samuel Xavier	292	2	2015	SPO	Sport	LAT
4129	73384	Samuel Xavier	292	2	2015	SPT	Sport	LAT
4130	91387	Sinho	292	2	2015	SPO	Sport	LAT
4131	91387	Sinho	292	2	2015	SPT	Sport	LAT
4132	82128	Ferrugem	292	2	2015	SPO	Sport	LAT
4133	82128	Ferrugem	292	2	2015	SPT	Sport	LAT
4134	91387	Sinho	292	2	2016	SPO	Sport	LAT
4135	91387	Sinho	292	2	2016	SPT	Sport	LAT
4136	78445	Renê	292	2	2016	SPO	Sport	LAT
4137	78445	Renê	292	2	2016	SPT	Sport	LAT
4138	91001	Evandro	292	2	2016	SPO	Sport	LAT
4139	91001	Evandro	292	2	2016	SPT	Sport	LAT
4140	73384	Samuel Xavier	292	2	2016	SPO	Sport	LAT
4141	73384	Samuel Xavier	292	2	2016	SPT	Sport	LAT
4142	79553	Mansur	292	2	2016	SPO	Sport	LAT
4143	79553	Mansur	292	2	2016	SPT	Sport	LAT
4144	93804	Maicon	292	2	2016	SPO	Sport	LAT
4145	93804	Maicon	292	2	2016	SPT	Sport	LAT
4146	82499	Christiano 	292	2	2016	SPO	Sport	LAT
4147	82499	Christiano 	292	2	2016	SPT	Sport	LAT
4148	51042	Apodi	292	2	2016	SPO	Sport	LAT
4149	51042	Apodi	292	2	2016	SPT	Sport	LAT
4150	73384	Samuel Xavier	292	2	2017	SPO	Sport	LAT
4151	73384	Samuel Xavier	292	2	2017	SPT	Sport	LAT
4152	77967	Mena	292	2	2017	SPO	Sport	LAT
4153	77967	Mena	292	2	2017	SPT	Sport	LAT
4154	84855	Raul Prata	292	2	2017	SPO	Sport	LAT
4155	84855	Raul Prata	292	2	2017	SPT	Sport	LAT
4156	91001	Evandro	292	2	2017	SPO	Sport	LAT
4157	91001	Evandro	292	2	2017	SPT	Sport	LAT
4158	95843	Sander	292	2	2017	SPO	Sport	LAT
4159	95843	Sander	292	2	2017	SPT	Sport	LAT
4160	98035	Caio	292	2	2017	SPO	Sport	LAT
4161	98035	Caio	292	2	2017	SPT	Sport	LAT
4162	99034	Elias	292	2	2017	SPO	Sport	LAT
4163	99034	Elias	292	2	2017	SPT	Sport	LAT
4164	99254	Dayvid	292	2	2017	SPO	Sport	LAT
4165	99254	Dayvid	292	2	2017	SPT	Sport	LAT
4166	78850	Reinaldo	276	2	2014	SAO	São Paulo	LAT
4168	69308	Álvaro Pereira	276	2	2014	SAO	São Paulo	LAT
4170	37607	Michel Bastos	276	2	2014	SAO	São Paulo	LAT
4172	55348	Luis Ricardo	276	2	2014	SAO	São Paulo	LAT
4174	88540	Auro	276	2	2014	SAO	São Paulo	LAT
4176	69153	Clemente Rodríguez	276	2	2014	SAO	São Paulo	LAT
4178	68728	Douglas	276	2	2014	SAO	São Paulo	LAT
4180	80660	Lucas Farias	276	2	2014	SAO	São Paulo	LAT
4182	38451	Carlinhos	276	2	2015	SAO	São Paulo	LAT
4184	42499	Bruno	276	2	2015	SAO	São Paulo	LAT
4186	78850	Reinaldo	276	2	2015	SAO	São Paulo	LAT
4188	88540	Auro	276	2	2015	SAO	São Paulo	LAT
4190	87486	Matheus	276	2	2015	SAO	São Paulo	LAT
4192	42499	Bruno	276	2	2016	SAO	São Paulo	LAT
4194	87486	Matheus Reis	276	2	2016	SAO	São Paulo	LAT
4196	88540	Auro	276	2	2016	SAO	São Paulo	LAT
4198	95831	Caíque	276	2	2016	SAO	São Paulo	LAT
4200	95660	Felipe Araruna	276	2	2016	SAO	São Paulo	LAT
4202	38451	Carlinhos	276	2	2016	SAO	São Paulo	LAT
4204	77967	Mena	276	2	2016	SAO	São Paulo	LAT
4206	87350	Buffarini	276	2	2016	SAO	São Paulo	LAT
4208	89343	Júnior Tavares	276	2	2016	SAO	São Paulo	LAT
4210	42499	Bruno	276	2	2017	SAO	São Paulo	LAT
4212	62024	Edimar	276	2	2017	SAO	São Paulo	LAT
4214	87350	Buffarini	276	2	2017	SAO	São Paulo	LAT
4216	89343	Júnior Tavares	276	2	2017	SAO	São Paulo	LAT
4218	95831	Caíque	276	2	2017	SAO	São Paulo	LAT
4220	37790	Ceará	283	2	2014	CRU	Cruzeiro	LAT
4222	81150	Mayke	283	2	2014	CRU	Cruzeiro	LAT
4224	42145	Egídio	283	2	2014	CRU	Cruzeiro	LAT
4226	86411	Breno	283	2	2014	CRU	Cruzeiro	LAT
4228	73708	Samudio	283	2	2014	CRU	Cruzeiro	LAT
4230	81150	Mayke	283	2	2015	CRU	Cruzeiro	LAT
4232	49674	Fabrício	283	2	2015	CRU	Cruzeiro	LAT
4234	37790	Ceará	283	2	2015	CRU	Cruzeiro	LAT
4236	77967	Mena	283	2	2015	CRU	Cruzeiro	LAT
4238	79887	Fabiano	283	2	2015	CRU	Cruzeiro	LAT
4240	87213	Pará	283	2	2015	CRU	Cruzeiro	LAT
4242	86411	Breno	283	2	2015	CRU	Cruzeiro	LAT
4244	80318	Ezequiel 	283	2	2016	CRU	Cruzeiro	LAT
4246	81150	Mayke	283	2	2016	CRU	Cruzeiro	LAT
4248	78632	Bryan	283	2	2016	CRU	Cruzeiro	LAT
4250	79256	Sánchez Miño	283	2	2016	CRU	Cruzeiro	LAT
4252	50362	Lucas	283	2	2016	CRU	Cruzeiro	LAT
4254	62024	Edimar	283	2	2016	CRU	Cruzeiro	LAT
4256	95260	Vitinho	283	2	2016	CRU	Cruzeiro	LAT
4258	68821	Rafael Galhardo	283	2	2017	CRU	Cruzeiro	LAT
4260	70916	Diogo Barbosa	283	2	2017	CRU	Cruzeiro	LAT
4262	73869	Lennon	283	2	2017	CRU	Cruzeiro	LAT
4264	78632	Bryan	283	2	2017	CRU	Cruzeiro	LAT
4266	80318	Ezequiel 	283	2	2017	CRU	Cruzeiro	LAT
4268	95260	Vitinho	283	2	2017	CRU	Cruzeiro	LAT
4270	100158	Lucas Soares	283	2	2017	CRU	Cruzeiro	LAT
4272	86410	Victor Luis	275	2	2014	PAL	Palmeiras	LAT
4274	89273	João Pedro 	275	2	2014	PAL	Palmeiras	LAT
4276	63119	Juninho	275	2	2014	PAL	Palmeiras	LAT
4278	88874	Léo Cunha	275	2	2014	PAL	Palmeiras	LAT
4280	38432	Wendel	275	2	2014	PAL	Palmeiras	LAT
4282	72375	Weldinho	275	2	2014	PAL	Palmeiras	LAT
4284	89157	Guilherme	275	2	2014	PAL	Palmeiras	LAT
4286	89681	Mateus Muller	275	2	2014	PAL	Palmeiras	LAT
4288	77827	Bruno Oliveira	275	2	2014	PAL	Palmeiras	LAT
4290	62130	William Matheus	275	2	2014	PAL	Palmeiras	LAT
4292	70133	Paulo Henrique	275	2	2014	PAL	Palmeiras	LAT
4294	36612	Zé Roberto	275	2	2015	PAL	Palmeiras	LAT
4296	42145	Egídio	275	2	2015	PAL	Palmeiras	LAT
4298	50362	Lucas	275	2	2015	PAL	Palmeiras	LAT
4300	71602	João Paulo	275	2	2015	PAL	Palmeiras	LAT
4302	89273	João Pedro 	275	2	2015	PAL	Palmeiras	LAT
4304	72334	Ayrton	275	2	2015	PAL	Palmeiras	LAT
4306	92293	Lucas Taylor 	275	2	2015	PAL	Palmeiras	LAT
4308	49674	Fabrício	275	2	2016	PAL	Palmeiras	LAT
4310	79887	Fabiano	275	2	2016	PAL	Palmeiras	LAT
4312	89273	João Pedro 	275	2	2016	PAL	Palmeiras	LAT
4314	42145	Egídio	275	2	2016	PAL	Palmeiras	LAT
4316	36612	Zé Roberto	275	2	2017	PAL	Palmeiras	LAT
4318	42145	Egídio	275	2	2017	PAL	Palmeiras	LAT
4320	62047	Jean	275	2	2017	PAL	Palmeiras	LAT
4322	79887	Fabiano	275	2	2017	PAL	Palmeiras	LAT
4324	81150	Mayke	275	2	2017	PAL	Palmeiras	LAT
4326	100846	Esteves	275	2	2017	PAL	Palmeiras	LAT
4328	100848	Luan Cândido	275	2	2017	PAL	Palmeiras	LAT
4330	80163	Railan	265	2	2014	BAH	Bahia	LAT
4331	69209	Diego Macedo	265	2	2014	BAH	Bahia	LAT
4332	50346	Guilherme Santos	265	2	2014	BAH	Bahia	LAT
4333	51781	Ávine	265	2	2014	BAH	Bahia	LAT
4334	87213	Pará	265	2	2014	BAH	Bahia	LAT
4335	73359	Roniery	265	2	2014	BAH	Bahia	LAT
4336	68821	Rafael Galhardo	265	2	2014	BAH	Bahia	LAT
4337	78077	Madson	265	2	2014	BAH	Bahia	LAT
4338	84379	Raul	265	2	2014	BAH	Bahia	LAT
4339	50645	Eduardo	265	2	2017	BAH	Bahia	LAT
4340	68693	Armero	265	2	2017	BAH	Bahia	LAT
4341	68995	Régis Souza	265	2	2017	BAH	Bahia	LAT
4342	71892	Wellington Silva	265	2	2017	BAH	Bahia	LAT
4343	82628	Tinga	265	2	2017	BAH	Bahia	LAT
4344	87486	Matheus Reis	265	2	2017	BAH	Bahia	LAT
4345	94968	Juninho Capixaba	265	2	2017	BAH	Bahia	LAT
4346	86314	Alex Santos	263	2	2014	BOT	Botafogo	LAT
4348	86315	Anderson Santos	263	2	2014	BOT	Botafogo	LAT
4350	73869	Lennon	263	2	2014	BOT	Botafogo	LAT
4352	78436	Renan Lemos	263	2	2014	BOT	Botafogo	LAT
4354	68995	Régis Souza	263	2	2014	BOT	Botafogo	LAT
4356	71947	Guilherme	263	2	2014	BOT	Botafogo	LAT
4358	37621	Junior Cesar	263	2	2014	BOT	Botafogo	LAT
4360	50362	Lucas	263	2	2014	BOT	Botafogo	LAT
4362	38523	Edílson	263	2	2014	BOT	Botafogo	LAT
4364	37663	Julio Cesar	263	2	2014	BOT	Botafogo	LAT
4366	70916	Diogo Barbosa	263	2	2016	BOT	Botafogo	LAT
4368	91783	Diego	263	2	2016	BOT	Botafogo	LAT
4370	86410	Victor Luis	263	2	2016	BOT	Botafogo	LAT
4372	93797	Marcinho	263	2	2016	BOT	Botafogo	LAT
4374	90336	Jean	263	2	2016	BOT	Botafogo	LAT
4376	55348	Luis Ricardo	263	2	2016	BOT	Botafogo	LAT
4378	96524	Victor Lindenberg	263	2	2016	BOT	Botafogo	LAT
4380	92054	Alemão	263	2	2016	BOT	Botafogo	LAT
4382	39152	Jonas	263	2	2017	BOT	Botafogo	LAT
4384	52674	Gilson	263	2	2017	BOT	Botafogo	LAT
4386	55348	Luis Ricardo	263	2	2017	BOT	Botafogo	LAT
4388	78497	Arnaldo	263	2	2017	BOT	Botafogo	LAT
4390	86410	Victor Luis	263	2	2017	BOT	Botafogo	LAT
4392	93797	Marcinho	263	2	2017	BOT	Botafogo	LAT
4394	96524	Victor Lindenberg	263	2	2017	BOT	Botafogo	LAT
4396	99550	Fernando	263	2	2017	BOT	Botafogo	LAT
4398	69090	Matías Rodríguez	284	2	2014	GRE	Grêmio	LAT
4400	86748	Breno	284	2	2014	GRE	Grêmio	LAT
4402	62086	Pará	284	2	2014	GRE	Grêmio	LAT
4404	70010	Spessato	284	2	2014	GRE	Grêmio	LAT
4406	89343	Júnior	284	2	2014	GRE	Grêmio	LAT
4408	80570	Wendell	284	2	2014	GRE	Grêmio	LAT
4410	82628	Tinga	284	2	2014	GRE	Grêmio	LAT
4412	50328	Marcelo Oliveira	284	2	2015	GRE	Grêmio	LAT
4414	69090	Matías Rodríguez	284	2	2015	GRE	Grêmio	LAT
4416	68821	Rafael Galhardo	284	2	2015	GRE	Grêmio	LAT
4418	89343	Júnior	284	2	2015	GRE	Grêmio	LAT
4420	82639	Marcelo Hermes	284	2	2015	GRE	Grêmio	LAT
4422	90304	Tinga	284	2	2015	GRE	Grêmio	LAT
4424	90531	Raul	284	2	2015	GRE	Grêmio	LAT
4426	82775	Lucas Ramon 	284	2	2015	GRE	Grêmio	LAT
4428	92618	Wesley	284	2	2015	GRE	Grêmio	LAT
4430	80338	Tony 	284	2	2015	GRE	Grêmio	LAT
4432	90531	Raul	284	2	2016	GRE	Grêmio	LAT
4434	94228	Iago	284	2	2016	GRE	Grêmio	LAT
4436	50328	Marcelo Oliveira	284	2	2016	GRE	Grêmio	LAT
4438	92501	Lucas Lovat	284	2	2016	GRE	Grêmio	LAT
4440	92618	Wesley	284	2	2016	GRE	Grêmio	LAT
4442	38523	Edílson	284	2	2016	GRE	Grêmio	LAT
4444	74075	Wallace Oliveira	284	2	2016	GRE	Grêmio	LAT
4446	82639	Marcelo Hermes	284	2	2016	GRE	Grêmio	LAT
4448	37701	Léo Moura	284	2	2017	GRE	Grêmio	LAT
4450	38523	Edílson	284	2	2017	GRE	Grêmio	LAT
4452	50328	Marcelo Oliveira	284	2	2017	GRE	Grêmio	LAT
4454	72079	Bruno Cortez	284	2	2017	GRE	Grêmio	LAT
4456	74075	Wallace Oliveira	284	2	2017	GRE	Grêmio	LAT
4458	86973	Leonardo	284	2	2017	GRE	Grêmio	LAT
4460	90531	Raul	284	2	2017	GRE	Grêmio	LAT
4462	94228	Iago	284	2	2017	GRE	Grêmio	LAT
4464	100741	Guilherme Guedes	284	2	2017	GRE	Grêmio	LAT
4466	100843	Felipe	284	2	2017	GRE	Grêmio	LAT
4468	74074	Claudio Winck	285	2	2014	INT	Internacional	LAT
4470	85882	Diogo	285	2	2014	INT	Internacional	LAT
4472	80313	Gilberto 	285	2	2014	INT	Internacional	LAT
4474	71892	Wellington Silva	285	2	2014	INT	Internacional	LAT
4476	63110	Alan Ruschel	285	2	2014	INT	Internacional	LAT
4478	49674	Fabrício	285	2	2014	INT	Internacional	LAT
4480	85882	Diogo	285	2	2015	INT	Internacional	LAT
4482	74074	Claudio Winck	285	2	2015	INT	Internacional	LAT
4484	69177	Léo	285	2	2015	INT	Internacional	LAT
4486	63110	Alan Ruschel	285	2	2015	INT	Internacional	LAT
4488	85591	Artur	285	2	2015	INT	Internacional	LAT
4490	89275	William	285	2	2015	INT	Internacional	LAT
4492	89976	Geferson	285	2	2015	INT	Internacional	LAT
4494	86509	Ebert	285	2	2015	INT	Internacional	LAT
4496	92661	Oliveira	285	2	2015	INT	Internacional	LAT
4498	89275	William	285	2	2016	INT	Internacional	LAT
4500	72896	Paulo Cezar	285	2	2016	INT	Internacional	LAT
4502	92661	Matheus Oliveira	285	2	2016	INT	Internacional	LAT
4504	93835	Kaike	285	2	2016	INT	Internacional	LAT
4506	37790	Ceará	285	2	2016	INT	Internacional	LAT
4508	89976	Geferson	285	2	2016	INT	Internacional	LAT
4510	85591	Artur	285	2	2016	INT	Internacional	LAT
4512	78868	Raphinha	285	2	2016	INT	Internacional	LAT
4514	42499	Bruno	266	2	2014	FLU	Fluminense	LAT
4516	85424	Ailton	266	2	2014	FLU	Fluminense	LAT
4518	86444	Pablo Dyego	266	2	2014	FLU	Fluminense	LAT
4520	39572	Renato	266	2	2014	FLU	Fluminense	LAT
4522	38451	Carlinhos	266	2	2014	FLU	Fluminense	LAT
4524	89257	Breno	266	2	2014	FLU	Fluminense	LAT
4526	80667	Fernando	266	2	2014	FLU	Fluminense	LAT
4528	82641	Ronan	266	2	2014	FLU	Fluminense	LAT
4530	71892	Wellington Silva	266	2	2015	FLU	Fluminense	LAT
4532	72097	Giovanni	266	2	2015	FLU	Fluminense	LAT
4534	39572	Renato	266	2	2015	FLU	Fluminense	LAT
4536	85626	Leonardo	266	2	2015	FLU	Fluminense	LAT
4538	82641	Ronan	266	2	2015	FLU	Fluminense	LAT
4540	86411	Breno	266	2	2015	FLU	Fluminense	LAT
4542	37662	Jonathan	266	2	2015	FLU	Fluminense	LAT
4544	92848	Breno Santos	266	2	2015	FLU	Fluminense	LAT
4546	88393	Ayrton 	266	2	2015	FLU	Fluminense	LAT
4548	62130	William Matheus	266	2	2016	FLU	Fluminense	LAT
4550	72097	Giovanni	266	2	2016	FLU	Fluminense	LAT
4552	81951	Igor Julião	266	2	2016	FLU	Fluminense	LAT
4554	37662	Jonathan	266	2	2016	FLU	Fluminense	LAT
4556	88393	Ayrton 	266	2	2016	FLU	Fluminense	LAT
4558	71892	Wellington Silva	266	2	2016	FLU	Fluminense	LAT
4560	90486	Alan Fialho	266	2	2016	FLU	Fluminense	LAT
4562	39572	Renato	266	2	2017	FLU	Fluminense	LAT
4564	50362	Lucas	266	2	2017	FLU	Fluminense	LAT
4566	85626	Léo	266	2	2017	FLU	Fluminense	LAT
4568	91706	Marlon	266	2	2017	FLU	Fluminense	LAT
4570	99721	Mascarenhas	266	2	2017	FLU	Fluminense	LAT
4572	100683	Diogo	266	2	2017	FLU	Fluminense	LAT
4574	71602	João Paulo	262	2	2014	FLA	Flamengo	LAT
4576	50453	Anderson Pico	262	2	2014	FLA	Flamengo	LAT
4578	88065	Jorge	262	2	2014	FLA	Flamengo	LAT
4580	69177	Léo	262	2	2014	FLA	Flamengo	LAT
4582	37701	Léo Moura	262	2	2014	FLA	Flamengo	LAT
4584	38184	André Santos	262	2	2014	FLA	Flamengo	LAT
4586	78647	Digão	262	2	2014	FLA	Flamengo	LAT
4588	68693	Armero	262	2	2015	FLA	Flamengo	LAT
4590	62086	Pará	262	2	2015	FLA	Flamengo	LAT
4592	50453	Anderson Pico	262	2	2015	FLA	Flamengo	LAT
4594	72334	Ayrton	262	2	2015	FLA	Flamengo	LAT
4596	88065	Jorge	262	2	2015	FLA	Flamengo	LAT
4598	81219	Thallyson	262	2	2015	FLA	Flamengo	LAT
4600	95861	Thiago Ennes	262	2	2016	FLA	Flamengo	LAT
4602	68711	Chiquinho	262	2	2016	FLA	Flamengo	LAT
4604	88065	Jorge	262	2	2016	FLA	Flamengo	LAT
4606	73992	Rodinei	262	2	2016	FLA	Flamengo	LAT
4608	62086	Pará	262	2	2016	FLA	Flamengo	LAT
4610	86629	Arthur Henrique	262	2	2016	FLA	Flamengo	LAT
4612	62086	Pará	262	2	2017	FLA	Flamengo	LAT
4614	73992	Rodinei	262	2	2017	FLA	Flamengo	LAT
4616	78445	Renê	262	2	2017	FLA	Flamengo	LAT
4618	95058	Moraes	262	2	2017	FLA	Flamengo	LAT
4620	95738	Trauco	262	2	2017	FLA	Flamengo	LAT
4622	100126	Klebinho	262	2	2017	FLA	Flamengo	LAT
4624	100127	Pablo Maldini	262	2	2017	FLA	Flamengo	LAT
4626	42500	Fagner	264	2	2014	COR	Corinthians	LAT
4628	60852	Uendel	264	2	2014	COR	Corinthians	LAT
4630	38229	Fábio Santos	264	2	2014	COR	Corinthians	LAT
4632	63018	Guilherme Andrade	264	2	2014	COR	Corinthians	LAT
4634	87228	Guilherme Arana	264	2	2014	COR	Corinthians	LAT
4636	38229	Fábio Santos	264	2	2015	COR	Corinthians	LAT
4638	42500	Fagner	264	2	2015	COR	Corinthians	LAT
4640	63194	Carlinhos	264	2	2015	COR	Corinthians	LAT
4642	80374	Norberto 	264	2	2015	COR	Corinthians	LAT
4644	60852	Uendel	264	2	2015	COR	Corinthians	LAT
4646	38523	Edílson	264	2	2015	COR	Corinthians	LAT
4648	73644	Ivan	264	2	2015	COR	Corinthians	LAT
4650	63018	Guilherme Andrade	264	2	2015	COR	Corinthians	LAT
4652	91388	Rodrigo Ramos	264	2	2015	COR	Corinthians	LAT
4654	87228	Guilherme Arana	264	2	2015	COR	Corinthians	LAT
4656	79401	Paulo Otávio	264	2	2015	COR	Corinthians	LAT
4658	92189	Samuel 	264	2	2015	COR	Corinthians	LAT
4660	60852	Uendel	264	2	2016	COR	Corinthians	LAT
4662	42500	Fagner	264	2	2016	COR	Corinthians	LAT
4664	94765	Léo Principe	264	2	2016	COR	Corinthians	LAT
4666	87228	Guilherme Arana	264	2	2016	COR	Corinthians	LAT
4668	42500	Fagner	264	2	2017	COR	Corinthians	LAT
4670	87228	Guilherme Arana	264	2	2017	COR	Corinthians	LAT
4672	90444	Moisés	264	2	2017	COR	Corinthians	LAT
4674	94765	Léo Principe	264	2	2017	COR	Corinthians	LAT
4676	63283	Esquerdinha	290	2	2014	GOI	Goiás	LAT
4677	89606	Felipe Saturnino	290	2	2014	GOI	Goiás	LAT
4678	72495	Moisés	290	2	2014	GOI	Goiás	LAT
4679	73417	Lima	290	2	2014	GOI	Goiás	LAT
4680	71146	Léo Veloso	290	2	2014	GOI	Goiás	LAT
4681	73890	Mário Sérgio	290	2	2014	GOI	Goiás	LAT
4682	71037	Clayton Sales	290	2	2014	GOI	Goiás	LAT
4683	70916	Diogo Goiano	290	2	2015	GOI	Goiás	LAT
4684	82764	Rafael Forster	290	2	2015	GOI	Goiás	LAT
4685	89606	Felipe Saturnino	290	2	2015	GOI	Goiás	LAT
4686	71037	Clayton Sales	290	2	2015	GOI	Goiás	LAT
4687	90916	Everton	290	2	2015	GOI	Goiás	LAT
4688	87265	Bocão	290	2	2015	GOI	Goiás	LAT
4689	73890	Mário Sérgio	290	2	2015	GOI	Goiás	LAT
4690	87482	Gimenez	290	2	2015	GOI	Goiás	LAT
4691	84861	Alex Silva	282	2	2014	CAM	Atlético-MG	LAT
4693	79826	Douglas Santos	282	2	2014	CAM	Atlético-MG	LAT
4695	70317	Eron	282	2	2014	CAM	Atlético-MG	LAT
4697	77895	Emerson Conceição	282	2	2014	CAM	Atlético-MG	LAT
4699	51779	Pedro Botelho	282	2	2014	CAM	Atlético-MG	LAT
4701	63013	Marcos Rocha	282	2	2014	CAM	Atlético-MG	LAT
4703	80664	Michel	282	2	2014	CAM	Atlético-MG	LAT
4705	63013	Marcos Rocha	282	2	2015	CAM	Atlético-MG	LAT
4707	60969	Patric	282	2	2015	CAM	Atlético-MG	LAT
4709	79826	Douglas Santos	282	2	2015	CAM	Atlético-MG	LAT
4711	61211	Carlos Cesar	282	2	2015	CAM	Atlético-MG	LAT
4713	51779	Pedro Botelho	282	2	2015	CAM	Atlético-MG	LAT
4715	77895	Emerson Conceição	282	2	2015	CAM	Atlético-MG	LAT
4717	79553	Mansur	282	2	2015	CAM	Atlético-MG	LAT
4719	60969	Patric	282	2	2016	CAM	Atlético-MG	LAT
4721	61211	Carlos Cesar	282	2	2016	CAM	Atlético-MG	LAT
4723	79826	Douglas Santos	282	2	2016	CAM	Atlético-MG	LAT
4725	38229	Fábio Santos	282	2	2016	CAM	Atlético-MG	LAT
4727	63013	Marcos Rocha	282	2	2016	CAM	Atlético-MG	LAT
4729	96532	Adson	282	2	2016	CAM	Atlético-MG	LAT
4731	70317	Eron	282	2	2016	CAM	Atlético-MG	LAT
4733	84861	Alex Silva	282	2	2016	CAM	Atlético-MG	LAT
4735	38229	Fábio Santos	282	2	2017	CAM	Atlético-MG	LAT
4737	61211	Carlos Cesar	282	2	2017	CAM	Atlético-MG	LAT
4739	63013	Marcos Rocha	282	2	2017	CAM	Atlético-MG	LAT
4741	70317	Eron	282	2	2017	CAM	Atlético-MG	LAT
4743	79553	Mansur	282	2	2017	CAM	Atlético-MG	LAT
4745	84861	Alex Silva	282	2	2017	CAM	Atlético-MG	LAT
4747	89693	Leonan	282	2	2017	CAM	Atlético-MG	LAT
4749	94854	César	282	2	2017	CAM	Atlético-MG	LAT
